"panel","cohort","mechanism","endpoint","arm","score","estimand","n","events","non_events","log_odds","odds_ratio","ci_lower","ci_upper","p_value","cohort_short","Inflammation_z","probability","p_nonlinearity","linear_AIC","spline_AIC","delta_AIC","minus_log10_p","omitted","k","tau2","I2","label","group","model","module"
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13284982654079,0.921880414887302,NA,"VDZ trial · 73661",0.0745414081709272,0.573486641633107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120910658008792,0.907941108068803,NA,"VDZ trial · 73661",0.107754677053851,0.538040893884946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106507076177927,0.888205534144879,NA,"VDZ trial · 73661",0.140967945936775,0.493202184568012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0888774078739791,0.862495531789144,NA,"VDZ trial · 73661",0.174181214819699,0.438901129311712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0681134605373502,0.832695348481769,NA,"VDZ trial · 73661",0.207394483702623,0.37622733918782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0461238188743349,0.803684053668214,NA,"VDZ trial · 73661",0.240607752585547,0.307919958051221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0265715993435916,0.78221107246669,NA,"VDZ trial · 73661",0.273821021468471,0.238450843927991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126894611630252,0.77373599112778,NA,"VDZ trial · 73661",0.307034290351395,0.173310800581187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00497483189575873,0.780096260376783,NA,"VDZ trial · 73661",0.340247559234319,0.117525504769941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00160272595354135,0.79965634501035,NA,"VDZ trial · 73661",0.373460828117243,0.0741138583008253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000425936871959537,0.828657502815495,NA,"VDZ trial · 73661",0.406674097000167,0.0434249345771844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.35864561058721e-05,0.862451326691021,NA,"VDZ trial · 73661",0.439887365883091,0.0236521429786465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69956878161301e-05,0.89645825842706,NA,"VDZ trial · 73661",0.473100634766014,0.0119851599510709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5449736832781e-06,0.926982529867827,NA,"VDZ trial · 73661",0.506313903648938,0.00565201081537868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13009650095577e-07,0.951777057566054,NA,"VDZ trial · 73661",0.539527172531862,0.0024793713584642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14769453789663e-08,0.970159039900416,NA,"VDZ trial · 73661",0.572740441414787,0.0010105836221714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59595972868189e-09,0.982648643888978,NA,"VDZ trial · 73661",0.60595371029771,0.000383278895391995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77465222089439e-10,0.990472569337892,NA,"VDZ trial · 73661",0.639166979180634,0.00013580975661075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01665528310073e-11,0.995035087062203,NA,"VDZ trial · 73661",0.672380248063558,4.51367865371378e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93353782764712e-13,0.997533194200537,NA,"VDZ trial · 73661",0.705593516946482,1.41243767993022e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0497000315006e-14,0.998826662319267,NA,"VDZ trial · 73661",0.738806785829406,4.17711944588132e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3678687394152e-16,0.999463756049997,NA,"VDZ trial · 73661",0.77202005471233,1.17185196693843e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31549235474231e-17,0.999763736746114,NA,"VDZ trial · 73661",0.805233323595254,3.13020037637667e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.42820823213699e-19,0.999899337351335,NA,"VDZ trial · 73661",0.838446592478178,7.99077490698707e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59275300374388e-20,0.999958403428701,NA,"VDZ trial · 73661",0.871659861361102,1.95675480063862e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55846463925112e-22,0.999983281413116,NA,"VDZ trial · 73661",0.904873130244026,4.61347223859496e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24198874024175e-24,0.999993446070228,NA,"VDZ trial · 73661",0.938086399126949,1.05117883325879e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35626392659267e-25,0.999997487235702,NA,"VDZ trial · 73661",0.971299668009874,2.32324859507119e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3611291066198e-27,0.999999055237438,NA,"VDZ trial · 73661",1.0045129368928,4.99917482663735e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85986770127805e-29,0.999999650717494,NA,"VDZ trial · 73661",1.03772620577572,1.05122992836899e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98524680994837e-31,0.999999872688416,NA,"VDZ trial · 73661",1.07093947465865,2.16823845926493e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89245524913783e-33,0.999999954128527,NA,"VDZ trial · 73661",1.10415274354157,4.40290677086326e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27867056377122e-34,0.999999983618933,NA,"VDZ trial · 73661",1.13736601242449,8.83503429322047e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ trial","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79744513008576e-36,0.999999994186968,NA,"VDZ trial · 73661",1.17057928130742,1.75843564143398e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335840070323741,0.901308811660276,NA,"VDZ obs · 73661",-1.93388779103317,0.360349840274294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0342656844791813,0.873231948434538,NA,"VDZ obs · 73661",-1.90326448336327,0.330826101631348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335986507797236,0.844321665201467,NA,"VDZ obs · 73661",-1.87264117569337,0.302762834095002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0315246839821947,0.817532807671165,NA,"VDZ obs · 73661",-1.84201786802346,0.276354784585458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0282450790802555,0.795670602060697,NA,"VDZ obs · 73661",-1.81139456035356,0.251737637674039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0241876795624655,0.780636821702876,NA,"VDZ obs · 73661",-1.78077125268366,0.228990040570251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0198754463276964,0.773088410512362,NA,"VDZ obs · 73661",-1.75014794501375,0.208138826644411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015769590756314,0.772574388016268,NA,"VDZ obs · 73661",-1.71952463734385,0.189166409641186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121710155765456,0.777937296494662,NA,"VDZ obs · 73661",-1.68890132967395,0.172019316222822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0092071350373331,0.787729009717517,NA,"VDZ obs · 73661",-1.65827802200404,0.156616957393732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00687503281765272,0.80051033171416,NA,"VDZ obs · 73661",-1.62765471433414,0.142859949607236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00509889384759788,0.815018121228273,NA,"VDZ obs · 73661",-1.59703140666423,0.130637528796676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00377605298817986,0.83023351629043,NA,"VDZ obs · 73661",-1.56640809899433,0.11983381487042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00280488886532497,0.845389875117621,NA,"VDZ obs · 73661",-1.53578479132443,0.110332857444125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00209779433509364,0.859948937669682,NA,"VDZ obs · 73661",-1.50516148365452,0.102022517902043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00158486014122584,0.873563160905183,NA,"VDZ obs · 73661",-1.47453817598462,0.0947973209043729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00121288178868492,0.886034755420713,NA,"VDZ obs · 73661",-1.44391486831472,0.0885604485391036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000942569323471355,0.897277235699096,NA,"VDZ obs · 73661",-1.41329156064481,0.0832250627769446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000745460788728441,0.907282333314253,NA,"VDZ obs · 73661",-1.38266825297491,0.0787151366052667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000601185835909965,0.916093264812825,NA,"VDZ obs · 73661",-1.35204494530501,0.074965959407204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000495274273642322,0.923784229713008,NA,"VDZ obs · 73661",-1.3214216376351,0.0719244640082658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000417498636616391,0.930445414969676,NA,"VDZ obs · 73661",-1.2907983299652,0.0695495056564176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000360665005391573,0.9361725358282,NA,"VDZ obs · 73661",-1.2601750222953,0.0678122098691323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000319753153748171,0.941059919329959,NA,"VDZ obs · 73661",-1.22955171462539,0.0666964983669349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000291318934281081,0.945196237027405,NA,"VDZ obs · 73661",-1.19892840695549,0.066199901366661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000273091129658799,0.948662148965967,NA,"VDZ obs · 73661",-1.16830509928559,0.0663347711298153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000263714549359967,0.951529289148141,NA,"VDZ obs · 73661",-1.13768179161568,0.0671300264683132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000262608798659971,0.95386018117917,NA,"VDZ obs · 73661",-1.10705848394578,0.0686335813191748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000269928206293792,0.955708813268752,NA,"VDZ obs · 73661",-1.07643517627588,0.0709156424516127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000286624482012369,0.957121724715749,NA,"VDZ obs · 73661",-1.04581186860597,0.0740731006089724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000314632383118915,0.958139566975221,NA,"VDZ obs · 73661",-1.01518856093607,0.07823528197937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000357223800574681,0.958799209335299,NA,"VDZ obs · 73661",-0.984565253266165,0.0835713633911235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000419612791651553,0.959136570076875,NA,"VDZ obs · 73661",-0.953941945596262,0.0902997649612704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000509951151456222,0.959190473214683,NA,"VDZ obs · 73661",-0.923318637926358,0.0986997784510696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000640941433105193,0.959007952193223,NA,"VDZ obs · 73661",-0.892695330256455,0.109125494449235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000832421301329286,0.958651512213478,NA,"VDZ obs · 73661",-0.862072022586551,0.122021626480638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00111543494773174,0.958208829523314,NA,"VDZ obs · 73661",-0.831448714916648,0.137939879966162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00153844462590898,0.957804994349503,NA,"VDZ obs · 73661",-0.800825407246744,0.157552754196402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00217623097372285,0.957616257427009,NA,"VDZ obs · 73661",-0.770202099576841,0.181658680316155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031410909801169,0.957881555877748,NA,"VDZ obs · 73661",-0.739578791906937,0.211167834883466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00459287192156226,0.958902882639136,NA,"VDZ obs · 73661",-0.708955484237034,0.24705201539514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00673717663503023,0.961017586280058,NA,"VDZ obs · 73661",-0.678332176567131,0.290236412032326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00978908213947887,0.964518766647779,NA,"VDZ obs · 73661",-0.647708868897227,0.341411042098392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138711033664759,0.96950834446259,NA,"VDZ obs · 73661",-0.617085561227324,0.400754670543015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0188369538005119,0.975717089070824,NA,"VDZ obs · 73661",-0.58646225355742,0.46760565862476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0241003559736926,0.982420610947434,NA,"VDZ obs · 73661",-0.555838945887517,0.54018305939387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286545184094341,0.98862131427367,NA,"VDZ obs · 73661",-0.525215638217613,0.615525565045495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0314110722779587,0.993484846561565,NA,"VDZ obs · 73661",-0.49459233054771,0.689804204644222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0316960851276009,0.996711240620914,NA,"VDZ obs · 73661",-0.463969022877806,0.75901721068157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295395400608927,0.998532340292,NA,"VDZ obs · 73661",-0.433345715207903,0.819843602646824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255788027581736,0.999417286968175,NA,"VDZ obs · 73661",-0.402722407537999,0.870295789598905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0207209413434169,0.999792598921445,NA,"VDZ obs · 73661",-0.372099099868096,0.909906056777979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158461937047859,0.999932713684765,NA,"VDZ obs · 73661",-0.341475792198192,0.939278646742663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011587838140695,0.999979502013279,NA,"VDZ obs · 73661",-0.310852484528289,0.959863689474326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00820770311537036,0.99999395800603,NA,"VDZ obs · 73661",-0.280229176858385,0.973690538939181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00569194035142508,0.999998228627629,NA,"VDZ obs · 73661",-0.249605869188482,0.98271328567386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00389256626109494,0.999999471004841,NA,"VDZ obs · 73661",-0.218982561518579,0.988498956068378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_cohort_spline_predictions","GSE73661 VDZ observational","anti-integrin",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00263094370937801,0.999999836020829,NA,"VDZ obs · 73661",-0.188359253848675,0.992177315064709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
